      80      1084.2851       614.9355         0.0000         0.0000         -36553.9086      3998.7652         0.0636         0.0000         0.0000         -30855.8591         0.0000    -30855.8591    -30855.8591         0.0000          -6122.8209     -6140.2143     79507.0000     -6122.8209     -6140.2143
      81      1089.5142       614.4750         0.0000         0.0000         -36561.4549      3999.0559         0.0837         0.0000         0.0000         -30858.3260         0.0000    -30858.3260    -30858.3260         0.0000          -6129.1722     -6146.6917     79507.0000     -6129.1722     -6146.6917
      82      1121.3072       613.8960         0.0000         0.0000         -36576.1834      4000.9784         0.1323         0.0000         0.0000         -30839.8695         0.0000    -30839.8695    -30839.8695         0.0000          -6162.9529     -6153.9423     79507.0000     -6162.9529     -6153.9423
      83      1088.0182       614.5512         0.0000         0.0000         -36560.0760      3998.9693         0.0798         0.0000         0.0000         -30858.4576         0.0000    -30858.4576    -30858.4576         0.0000          -6127.4745     -6145.6407     79507.0000     -6127.4745     -6145.6407
      84      1085.6871       614.3653         0.0000         0.0000         -36569.5727      3999.4557         0.1059         0.0000         0.0000         -30869.9587         0.0000    -30869.9587    -30869.9587         0.0000          -6138.1333     -6153.3740     79507.0000     -6138.1333     -6153.3740
      85      1086.9626       614.2371         0.0000         0.0000         -36579.0686      4000.2170         0.1358         0.0000         0.0000         -30877.5161         0.0000    -30877.5161    -30877.5161         0.0000          -6154.9020     -6159.9640     79507.0000     -6154.9020     -6159.9640
      86      1100.3646       614.1535         0.0000         0.0000         -36598.0647      4002.5772         0.2071         0.0000         0.0000         -30880.7622         0.0000    -30880.7622    -30880.7622         0.0000          -6206.6986     -6169.6369     79507.0000     -6206.6986     -6169.6369
      87      1170.8278       614.6818         0.0000         0.0000         -36636.1853      4010.7804         0.3955         0.0000         0.0000         -30839.4999         0.0000    -30839.4999    -30839.4999         0.0000          -6383.0887     -6174.6376     79507.0000     -6383.0887     -6174.6376
      88      1094.9001       614.1542         0.0000         0.0000         -36592.4530      4001.7630         0.1845         0.0000         0.0000         -30881.4513         0.0000    -30881.4513    -30881.4513         0.0000          -6188.8639     -6167.2576     79507.0000     -6188.8639     -6167.2576
      89      1091.7187       613.1076         0.0000         0.0000         -36616.7042      4005.9518         0.3103         0.0000         0.0000         -30905.6159         0.0000    -30905.6159    -30905.6159         0.0000          -6195.5242     -6173.1613     79507.0000     -6195.5242     -6173.1613
      90      1124.1140       612.5367         0.0000         0.0000         -36640.7471      4012.7968         0.4700         0.0000         0.0000         -30890.8296         0.0000    -30890.8296    -30890.8296         0.0000          -6250.5006     -6168.0700     79507.0000     -6250.5006     -6168.0700
